               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  19,            0.030155,           0.0058095,                   0,             0.98024,             0.98047,             0.99001,             0.50915,             0.02322,           0.0044372,                   0,            0.009406,            0.009406,            0.009406
                  20,            0.031575,           0.0058766,                   0,             0.99172,             0.99219,             0.99175,             0.50662,            0.021849,           0.0044814,                   0,            0.009373,            0.009373,            0.009373
                  21,            0.030758,           0.0060374,                   0,             0.98789,             0.98828,             0.99431,             0.50875,            0.022375,           0.0043902,                   0,             0.00934,             0.00934,             0.00934
                  22,            0.028891,           0.0057807,                   0,             0.98599,             0.98438,             0.98986,             0.50896,            0.021727,           0.0044846,                   0,            0.009307,            0.009307,            0.009307
                  23,            0.029728,           0.0059919,                   0,             0.99562,             0.99609,               0.995,             0.55375,            0.022506,           0.0042572,                   0,            0.009274,            0.009274,            0.009274
                  24,            0.028573,           0.0058573,                   0,             0.98003,             0.98047,             0.98502,             0.47496,            0.023829,           0.0043973,                   0,            0.009241,            0.009241,            0.009241
                  25,            0.029649,           0.0059474,                   0,             0.98402,             0.98438,             0.99114,             0.45765,            0.022274,           0.0045883,                   0,            0.009208,            0.009208,            0.009208
                  26,            0.028673,           0.0057522,                   0,             0.98405,             0.98438,             0.99086,             0.52448,            0.021054,           0.0043203,                   0,            0.009175,            0.009175,            0.009175
                  27,            0.028354,           0.0058629,                   0,             0.98402,             0.98438,             0.99231,             0.53025,             0.02065,           0.0043148,                   0,            0.009142,            0.009142,            0.009142
                  28,            0.026906,           0.0056233,                   0,             0.99178,             0.99219,             0.99476,             0.54856,            0.019693,           0.0042334,                   0,            0.009109,            0.009109,            0.009109
                  29,            0.026499,           0.0055923,                   0,              0.9917,             0.99219,             0.99476,             0.51704,            0.021083,           0.0043356,                   0,            0.009076,            0.009076,            0.009076
                  30,            0.027315,           0.0056833,                   0,             0.99143,             0.98828,             0.99206,             0.54402,            0.020637,           0.0042592,                   0,            0.009043,            0.009043,            0.009043
                  31,            0.027151,           0.0056498,                   0,             0.98374,             0.98438,             0.99286,             0.48846,             0.02083,           0.0045906,                   0,             0.00901,             0.00901,             0.00901
                  32,            0.026498,           0.0056008,                   0,             0.98787,             0.98828,             0.99244,             0.53219,            0.019986,           0.0043612,                   0,            0.008977,            0.008977,            0.008977
                  33,             0.02641,           0.0055022,                   0,             0.98828,             0.98827,             0.99423,             0.52278,            0.020286,           0.0045361,                   0,            0.008944,            0.008944,            0.008944
                  34,             0.02647,           0.0055856,                   0,             0.99219,              0.9921,             0.99476,              0.5728,            0.019897,           0.0043149,                   0,            0.008911,            0.008911,            0.008911
                  35,            0.027039,           0.0055409,                   0,             0.98791,             0.98828,             0.99242,             0.55286,            0.020317,           0.0043623,                   0,            0.008878,            0.008878,            0.008878
                  36,            0.027355,           0.0056889,                   0,              0.9839,             0.98438,             0.98492,             0.52465,            0.020187,           0.0042925,                   0,            0.008845,            0.008845,            0.008845
                  37,            0.028183,           0.0056791,                   0,             0.99178,             0.99219,             0.99476,             0.53305,            0.021097,           0.0043237,                   0,            0.008812,            0.008812,            0.008812
                  38,            0.028188,           0.0057662,                   0,             0.98754,             0.98828,             0.99371,             0.54049,            0.019712,           0.0043414,                   0,            0.008779,            0.008779,            0.008779
                  39,            0.027418,           0.0057328,                   0,             0.99181,             0.99219,             0.99461,             0.56094,            0.019446,           0.0043163,                   0,            0.008746,            0.008746,            0.008746
                  40,            0.027918,           0.0055849,                   0,              0.9956,             0.99609,               0.995,             0.57451,            0.019195,           0.0041818,                   0,            0.008713,            0.008713,            0.008713
                  41,            0.027085,           0.0056453,                   0,             0.98783,             0.98828,             0.99446,              0.5499,            0.020181,           0.0043594,                   0,             0.00868,             0.00868,             0.00868
                  42,             0.02731,           0.0055937,                   0,              0.9954,             0.99609,               0.995,              0.5588,             0.02008,           0.0042224,                   0,            0.008647,            0.008647,            0.008647
                  43,            0.026564,           0.0056528,                   0,             0.99191,             0.99219,             0.99465,             0.55899,            0.019483,           0.0042419,                   0,            0.008614,            0.008614,            0.008614
                  44,            0.026575,            0.005656,                   0,             0.99577,             0.99609,             0.99496,              0.5516,            0.020395,           0.0042177,                   0,            0.008581,            0.008581,            0.008581
                  45,            0.027256,           0.0056513,                   0,              0.9918,             0.99219,             0.99133,             0.48589,            0.020949,           0.0044611,                   0,            0.008548,            0.008548,            0.008548
                  46,            0.026446,           0.0054355,                   0,             0.99163,             0.99219,              0.9948,             0.59313,            0.018582,           0.0042395,                   0,            0.008515,            0.008515,            0.008515
                  47,            0.026988,           0.0056717,                   0,             0.98767,             0.98828,               0.992,             0.54343,            0.020024,            0.004244,                   0,            0.008482,            0.008482,            0.008482
                  48,            0.026429,           0.0056118,                   0,             0.99937,             0.99609,               0.995,             0.57792,            0.019499,           0.0042155,                   0,            0.008449,            0.008449,            0.008449
                  49,            0.026473,           0.0055162,                   0,             0.99143,             0.99219,             0.99488,             0.56965,            0.019578,           0.0042215,                   0,            0.008416,            0.008416,            0.008416
                  50,            0.025433,           0.0053844,                   0,             0.99167,             0.99219,             0.99484,             0.57893,             0.01877,           0.0042499,                   0,            0.008383,            0.008383,            0.008383
                  51,            0.024947,           0.0056142,                   0,             0.99547,             0.99609,             0.99496,             0.56833,            0.019451,           0.0043012,                   0,             0.00835,             0.00835,             0.00835
                  52,            0.026122,           0.0054209,                   0,             0.99455,             0.99219,             0.99492,              0.5558,            0.019559,           0.0042317,                   0,            0.008317,            0.008317,            0.008317
                  53,             0.02565,           0.0056146,                   0,              0.9933,             0.99219,             0.99484,             0.55198,            0.019893,           0.0042796,                   0,            0.008284,            0.008284,            0.008284
                  54,            0.024657,            0.005384,                   0,             0.99539,             0.99609,               0.995,             0.56018,             0.01908,           0.0042715,                   0,            0.008251,            0.008251,            0.008251
                  55,            0.025347,           0.0054484,                   0,             0.99565,             0.99609,               0.995,             0.56369,            0.019848,           0.0042545,                   0,            0.008218,            0.008218,            0.008218
                  56,            0.026031,            0.005489,                   0,             0.99567,             0.99609,             0.99496,             0.55897,            0.019118,            0.004237,                   0,            0.008185,            0.008185,            0.008185
                  57,            0.024621,           0.0054056,                   0,             0.98783,             0.98828,              0.9933,             0.55518,            0.019344,           0.0042525,                   0,            0.008152,            0.008152,            0.008152
                  58,            0.025261,           0.0054291,                   0,             0.98778,             0.98828,             0.99426,             0.56004,            0.019603,           0.0042997,                   0,            0.008119,            0.008119,            0.008119
                  59,            0.024374,           0.0056151,                   0,             0.99597,             0.99609,               0.995,             0.54737,            0.020543,           0.0042251,                   0,            0.008086,            0.008086,            0.008086
                  60,            0.026243,           0.0056168,                   0,             0.99606,             0.99609,               0.995,             0.59657,            0.019721,           0.0041468,                   0,            0.008053,            0.008053,            0.008053
                  61,            0.027018,           0.0054398,                   0,             0.99539,             0.99609,             0.99496,             0.58313,            0.019364,           0.0041742,                   0,             0.00802,             0.00802,             0.00802
                  62,            0.025816,           0.0053296,                   0,             0.98734,             0.98438,             0.98967,             0.48915,            0.022342,           0.0045106,                   0,            0.007987,            0.007987,            0.007987
                  63,              0.0251,           0.0052443,                   0,              0.9929,             0.99219,             0.99484,             0.58961,            0.019012,           0.0041442,                   0,            0.007954,            0.007954,            0.007954
                  64,            0.024915,            0.005336,                   0,             0.99419,             0.99219,             0.99488,             0.52911,            0.020322,           0.0043402,                   0,            0.007921,            0.007921,            0.007921
                  65,            0.025981,           0.0055214,                   0,             0.99076,             0.98828,             0.99255,             0.54894,            0.019404,           0.0042347,                   0,            0.007888,            0.007888,            0.007888
                  66,            0.025985,           0.0053876,                   0,             0.99885,             0.99609,               0.995,             0.58552,            0.018247,           0.0041911,                   0,            0.007855,            0.007855,            0.007855
                  67,            0.025071,           0.0053143,                   0,             0.98879,             0.98828,             0.99151,             0.53943,            0.020263,           0.0042996,                   0,            0.007822,            0.007822,            0.007822
                  68,            0.024902,           0.0053819,                   0,              0.9917,             0.99219,             0.99469,             0.55779,            0.019788,           0.0042645,                   0,            0.007789,            0.007789,            0.007789
                  69,            0.023959,           0.0054688,                   0,             0.99146,             0.99219,             0.99473,             0.58401,            0.018135,           0.0041457,                   0,            0.007756,            0.007756,            0.007756
                  70,            0.025366,           0.0054732,                   0,              0.9876,             0.98828,             0.99289,             0.58006,            0.018707,           0.0041358,                   0,            0.007723,            0.007723,            0.007723
                  71,            0.024687,            0.005323,                   0,             0.98813,             0.98828,             0.99207,             0.52982,            0.020812,           0.0043449,                   0,             0.00769,             0.00769,             0.00769
                  72,            0.024811,           0.0053151,                   0,              0.9945,             0.99219,             0.99371,             0.56173,            0.019857,           0.0041777,                   0,            0.007657,            0.007657,            0.007657
                  73,             0.02527,           0.0054573,                   0,              0.9835,             0.98438,             0.98539,             0.57894,             0.01849,           0.0042211,                   0,            0.007624,            0.007624,            0.007624
                  74,            0.024274,           0.0054034,                   0,             0.99152,             0.99219,              0.9948,             0.57106,            0.020465,           0.0042032,                   0,            0.007591,            0.007591,            0.007591
                  75,            0.025173,           0.0053997,                   0,             0.98762,             0.98828,             0.99207,             0.54303,             0.01983,           0.0042718,                   0,            0.007558,            0.007558,            0.007558
                  76,            0.024584,           0.0054202,                   0,             0.99167,             0.99219,             0.99476,             0.58323,            0.018115,           0.0041103,                   0,            0.007525,            0.007525,            0.007525
                  77,            0.023852,           0.0053164,                   0,             0.99183,             0.99219,             0.99472,              0.5556,            0.020398,           0.0042858,                   0,            0.007492,            0.007492,            0.007492
                  78,            0.024619,           0.0053053,                   0,             0.98757,             0.98828,             0.99157,             0.54682,            0.020256,           0.0043123,                   0,            0.007459,            0.007459,            0.007459
                  79,            0.024333,           0.0054991,                   0,             0.98923,             0.98828,             0.99051,             0.54506,              0.0198,           0.0042625,                   0,            0.007426,            0.007426,            0.007426
                  80,            0.024641,           0.0052939,                   0,              0.9931,             0.99219,             0.99465,             0.56106,            0.019055,           0.0041526,                   0,            0.007393,            0.007393,            0.007393
                  81,            0.024181,           0.0054698,                   0,              0.9918,             0.99219,              0.9948,              0.5929,            0.018355,           0.0041553,                   0,             0.00736,             0.00736,             0.00736
                  82,            0.024668,           0.0053645,                   0,             0.99199,             0.99219,             0.99488,             0.58563,            0.018514,            0.004206,                   0,            0.007327,            0.007327,            0.007327
                  83,            0.023456,           0.0051879,                   0,             0.99347,             0.99219,              0.9948,             0.58423,            0.018763,           0.0041402,                   0,            0.007294,            0.007294,            0.007294
                  84,            0.024027,             0.00516,                   0,             0.99158,             0.98828,             0.98978,             0.57163,            0.019783,            0.004106,                   0,            0.007261,            0.007261,            0.007261
                  85,            0.023551,           0.0054541,                   0,             0.99123,             0.98828,             0.99424,             0.56774,            0.019471,           0.0042498,                   0,            0.007228,            0.007228,            0.007228
                  86,            0.024265,           0.0052752,                   0,             0.99539,             0.99609,             0.99496,             0.56668,            0.018986,           0.0041668,                   0,            0.007195,            0.007195,            0.007195
                  87,            0.023769,           0.0053437,                   0,             0.98818,             0.98828,             0.99076,             0.55967,             0.01899,           0.0042297,                   0,            0.007162,            0.007162,            0.007162
                  88,            0.024744,           0.0054319,                   0,             0.98802,             0.98828,              0.9921,             0.54099,            0.019628,           0.0042789,                   0,            0.007129,            0.007129,            0.007129
                  89,            0.023045,           0.0051876,                   0,             0.98783,             0.98828,             0.99422,             0.54722,            0.019437,           0.0042348,                   0,            0.007096,            0.007096,            0.007096
                  90,            0.024484,           0.0052811,                   0,             0.99127,             0.98828,             0.99396,             0.50761,            0.021054,           0.0045753,                   0,            0.007063,            0.007063,            0.007063
                  91,            0.023895,           0.0053673,                   0,             0.99856,             0.99609,               0.995,             0.57824,            0.018306,           0.0041657,                   0,             0.00703,             0.00703,             0.00703
                  92,            0.023397,           0.0053894,                   0,             0.99104,             0.98828,              0.9914,             0.55652,            0.019199,           0.0042472,                   0,            0.006997,            0.006997,            0.006997
                  93,            0.023686,           0.0051522,                   0,             0.99154,             0.98828,             0.99051,             0.52818,            0.021203,           0.0042812,                   0,            0.006964,            0.006964,            0.006964
                  94,            0.023139,           0.0051494,                   0,             0.99212,             0.99219,             0.99476,             0.57133,            0.018848,           0.0041897,                   0,            0.006931,            0.006931,            0.006931
                  95,            0.023642,           0.0052061,                   0,              0.9958,             0.99219,             0.99473,             0.55609,            0.019812,           0.0042282,                   0,            0.006898,            0.006898,            0.006898
                  96,            0.023226,           0.0052585,                   0,              0.9955,             0.99219,             0.99473,             0.55415,            0.019715,            0.004225,                   0,            0.006865,            0.006865,            0.006865
                  97,            0.023808,           0.0053462,                   0,             0.98717,             0.98438,              0.9907,             0.55337,             0.01928,           0.0042369,                   0,            0.006832,            0.006832,            0.006832
                  98,            0.023522,           0.0050666,                   0,             0.98731,             0.98438,             0.99016,             0.51733,            0.020969,           0.0042967,                   0,            0.006799,            0.006799,            0.006799
                  99,            0.023475,           0.0052582,                   0,             0.98689,             0.98438,             0.98999,             0.53533,            0.021043,           0.0042924,                   0,            0.006766,            0.006766,            0.006766
                 100,            0.023154,           0.0052984,                   0,             0.99078,             0.98828,             0.99057,             0.54579,             0.02016,           0.0042737,                   0,            0.006733,            0.006733,            0.006733
                 101,            0.023172,           0.0051663,                   0,             0.98819,             0.98828,             0.99245,             0.53596,            0.019834,           0.0042986,                   0,              0.0067,              0.0067,              0.0067
                 102,            0.023106,           0.0053965,                   0,             0.99552,             0.99219,             0.99488,             0.52214,            0.021279,             0.00446,                   0,            0.006667,            0.006667,            0.006667
                 103,            0.023664,           0.0051043,                   0,             0.99955,             0.99609,               0.995,             0.54333,            0.021133,           0.0042391,                   0,            0.006634,            0.006634,            0.006634
                 104,            0.023413,           0.0051822,                   0,             0.99608,               0.992,              0.9948,              0.5495,            0.019405,           0.0042291,                   0,            0.006601,            0.006601,            0.006601
                 105,            0.023425,           0.0052505,                   0,             0.99158,             0.98438,             0.99367,             0.56338,            0.019571,           0.0042957,                   0,            0.006568,            0.006568,            0.006568
                 106,             0.02282,           0.0051923,                   0,             0.99216,             0.98822,             0.99414,              0.5377,            0.020158,           0.0043571,                   0,            0.006535,            0.006535,            0.006535
                 107,            0.024252,           0.0051724,                   0,             0.99528,             0.98828,             0.99476,             0.56357,            0.019434,           0.0042319,                   0,            0.006502,            0.006502,            0.006502
                 108,            0.023224,           0.0051027,                   0,             0.99608,             0.99202,              0.9948,             0.52506,            0.020165,           0.0042824,                   0,            0.006469,            0.006469,            0.006469
                 109,            0.022778,           0.0052212,                   0,             0.99931,             0.99609,               0.995,             0.57566,            0.018996,           0.0042269,                   0,            0.006436,            0.006436,            0.006436
                 110,            0.022172,           0.0051057,                   0,             0.99563,             0.99219,             0.99484,               0.562,            0.019098,           0.0042286,                   0,            0.006403,            0.006403,            0.006403
                 111,            0.023523,           0.0052589,                   0,             0.99176,             0.98828,              0.9895,             0.55322,            0.018952,           0.0042092,                   0,             0.00637,             0.00637,             0.00637
                 112,            0.023494,           0.0052053,                   0,             0.99564,             0.99219,              0.9948,             0.56085,            0.018432,            0.004183,                   0,            0.006337,            0.006337,            0.006337
                 113,             0.02287,           0.0051128,                   0,             0.99569,             0.99219,              0.9948,             0.52449,            0.020011,           0.0043179,                   0,            0.006304,            0.006304,            0.006304
                 114,            0.023045,           0.0051644,                   0,             0.99211,             0.98828,             0.99461,             0.55192,            0.020262,           0.0043177,                   0,            0.006271,            0.006271,            0.006271
                 115,            0.022014,           0.0050271,                   0,             0.99565,             0.99219,              0.9948,             0.56447,            0.018654,           0.0041908,                   0,            0.006238,            0.006238,            0.006238
                 116,            0.022376,           0.0051403,                   0,              0.9957,             0.99219,             0.99476,             0.56809,            0.019264,           0.0041029,                   0,            0.006205,            0.006205,            0.006205
                 117,            0.023486,            0.005362,                   0,             0.99194,             0.98828,             0.99333,             0.49278,            0.021818,           0.0044673,                   0,            0.006172,            0.006172,            0.006172
                 118,            0.022375,           0.0053081,                   0,             0.98008,             0.98047,             0.98401,             0.50679,            0.021282,           0.0043174,                   0,            0.006139,            0.006139,            0.006139
                 119,            0.022031,            0.005265,                   0,             0.98784,             0.98828,              0.9931,             0.56204,            0.018779,           0.0041538,                   0,            0.006106,            0.006106,            0.006106
                 120,            0.023242,             0.00514,                   0,             0.98376,             0.98438,             0.98721,             0.55982,            0.019133,           0.0041562,                   0,            0.006073,            0.006073,            0.006073
                 121,            0.022703,           0.0050998,                   0,             0.99177,             0.99219,             0.99469,             0.55612,            0.019105,           0.0042156,                   0,             0.00604,             0.00604,             0.00604
                 122,            0.023223,           0.0050917,                   0,             0.99085,             0.98828,              0.9924,             0.52737,            0.021008,           0.0042686,                   0,            0.006007,            0.006007,            0.006007
                 123,             0.02178,           0.0052484,                   0,             0.98753,             0.98828,             0.99009,             0.53263,            0.020951,           0.0042648,                   0,            0.005974,            0.005974,            0.005974
                 124,            0.022928,           0.0050408,                   0,             0.98772,             0.98828,             0.99145,             0.53389,            0.020544,           0.0042493,                   0,            0.005941,            0.005941,            0.005941
                 125,            0.022627,           0.0051576,                   0,             0.98817,             0.98828,             0.99135,             0.55085,            0.019526,           0.0042054,                   0,            0.005908,            0.005908,            0.005908
                 126,             0.02227,           0.0051277,                   0,             0.99408,             0.98828,             0.99477,             0.55886,            0.019656,           0.0042166,                   0,            0.005875,            0.005875,            0.005875
                 127,            0.023265,           0.0051481,                   0,             0.99588,             0.99219,             0.99476,             0.52414,            0.020604,            0.004312,                   0,            0.005842,            0.005842,            0.005842
                 128,             0.02175,            0.004951,                   0,             0.98765,             0.98828,             0.99285,             0.53388,            0.020362,           0.0042389,                   0,            0.005809,            0.005809,            0.005809
                 129,            0.021805,           0.0050232,                   0,             0.98778,             0.98828,             0.99164,              0.5525,            0.019571,           0.0041828,                   0,            0.005776,            0.005776,            0.005776
                 130,            0.022074,           0.0051596,                   0,              0.9957,             0.99219,              0.9948,             0.54286,             0.02041,           0.0042288,                   0,            0.005743,            0.005743,            0.005743
                 131,            0.022115,           0.0050082,                   0,             0.99216,             0.99219,             0.99472,             0.55283,            0.019537,            0.004102,                   0,             0.00571,             0.00571,             0.00571
                 132,            0.022328,           0.0051465,                   0,             0.99177,             0.99219,             0.99472,             0.55254,            0.019793,           0.0042583,                   0,            0.005677,            0.005677,            0.005677
                 133,            0.022075,           0.0050445,                   0,                   1,             0.99505,               0.995,             0.53025,            0.021712,           0.0042678,                   0,            0.005644,            0.005644,            0.005644
                 134,            0.021532,           0.0051026,                   0,             0.99181,             0.99219,             0.99469,             0.55336,            0.019562,           0.0041897,                   0,            0.005611,            0.005611,            0.005611
                 135,              0.0226,           0.0052496,                   0,             0.99203,             0.99219,             0.99488,             0.54738,            0.019596,           0.0041525,                   0,            0.005578,            0.005578,            0.005578
                 136,            0.021782,            0.005139,                   0,                   1,             0.99401,               0.995,              0.5491,            0.020256,           0.0042383,                   0,            0.005545,            0.005545,            0.005545
                 137,            0.021664,           0.0048988,                   0,             0.99118,             0.98828,             0.99361,             0.52813,            0.020797,           0.0043127,                   0,            0.005512,            0.005512,            0.005512
                 138,            0.021864,           0.0050058,                   0,             0.99608,             0.99185,              0.9948,             0.52675,            0.021447,           0.0042906,                   0,            0.005479,            0.005479,            0.005479
                 139,            0.021518,           0.0051697,                   0,              0.9918,             0.99219,             0.99473,             0.52893,            0.021056,           0.0042378,                   0,            0.005446,            0.005446,            0.005446
                 140,            0.021452,            0.004959,                   0,             0.99183,             0.99219,             0.99472,             0.51066,            0.021334,           0.0044031,                   0,            0.005413,            0.005413,            0.005413
                 141,            0.022548,            0.005033,                   0,             0.98799,             0.98828,             0.99015,             0.52768,            0.021093,           0.0042841,                   0,             0.00538,             0.00538,             0.00538
                 142,            0.021023,           0.0049787,                   0,             0.98756,             0.98828,             0.98684,             0.54153,            0.019938,           0.0041365,                   0,            0.005347,            0.005347,            0.005347
                 143,            0.021821,           0.0051312,                   0,             0.98788,             0.98828,             0.99079,             0.51607,            0.022792,           0.0042621,                   0,            0.005314,            0.005314,            0.005314
                 144,            0.022039,           0.0050155,                   0,             0.99175,             0.99219,              0.9946,             0.57124,             0.01918,            0.004094,                   0,            0.005281,            0.005281,            0.005281
                 145,            0.021572,           0.0050551,                   0,             0.99607,              0.9907,             0.99469,             0.56604,            0.019462,           0.0041639,                   0,            0.005248,            0.005248,            0.005248
                 146,            0.020602,           0.0050205,                   0,             0.99219,             0.99217,             0.99468,             0.56724,            0.019409,           0.0041647,                   0,            0.005215,            0.005215,            0.005215
                 147,            0.021655,           0.0049659,                   0,             0.98815,             0.98828,              0.9917,             0.53192,            0.020692,           0.0042773,                   0,            0.005182,            0.005182,            0.005182
                 148,             0.02115,           0.0050372,                   0,             0.98841,             0.98828,             0.99257,              0.5125,            0.021897,           0.0043421,                   0,            0.005149,            0.005149,            0.005149
                 149,            0.020254,           0.0050402,                   0,             0.98797,             0.98828,             0.99262,             0.54873,            0.019933,           0.0042441,                   0,            0.005116,            0.005116,            0.005116
                 150,            0.020725,           0.0049068,                   0,             0.98395,             0.98438,             0.98884,             0.54113,            0.020333,           0.0042671,                   0,            0.005083,            0.005083,            0.005083
                 151,            0.020819,           0.0049729,                   0,             0.98779,             0.98438,             0.98569,             0.54724,            0.020062,           0.0042471,                   0,             0.00505,             0.00505,             0.00505
                 152,            0.021005,           0.0050573,                   0,             0.99536,             0.99219,             0.99476,             0.55854,            0.020415,           0.0042207,                   0,            0.005017,            0.005017,            0.005017
                 153,            0.020235,           0.0049792,                   0,             0.99584,             0.99219,             0.99484,             0.52947,             0.02049,           0.0042574,                   0,            0.004984,            0.004984,            0.004984
                 154,            0.021037,           0.0049279,                   0,             0.98401,             0.98438,             0.98688,             0.51783,            0.021157,           0.0043443,                   0,            0.004951,            0.004951,            0.004951
                 155,            0.020834,           0.0051832,                   0,             0.98405,             0.98438,             0.98902,             0.53019,            0.020784,            0.004309,                   0,            0.004918,            0.004918,            0.004918
                 156,            0.020585,           0.0049437,                   0,             0.98743,             0.98828,             0.99302,             0.54655,            0.020436,           0.0043107,                   0,            0.004885,            0.004885,            0.004885
                 157,            0.019963,           0.0048213,                   0,             0.98787,             0.98828,              0.9884,             0.55103,            0.020449,           0.0042821,                   0,            0.004852,            0.004852,            0.004852
                 158,            0.020243,           0.0049621,                   0,              0.9876,             0.98828,             0.99016,             0.52142,            0.021268,           0.0043439,                   0,            0.004819,            0.004819,            0.004819
                 159,            0.019445,            0.005102,                   0,              0.9951,             0.99219,             0.99218,             0.54972,            0.020456,            0.004264,                   0,            0.004786,            0.004786,            0.004786
                 160,            0.019884,           0.0048106,                   0,             0.98784,             0.98438,             0.98479,             0.55659,            0.019374,           0.0041647,                   0,            0.004753,            0.004753,            0.004753
