               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  40,            0.030557,           0.0056231,                   0,             0.98293,             0.98299,             0.98378,             0.51985,            0.021967,           0.0042808,                   0,            0.008713,            0.008713,            0.008713
                  41,            0.030067,           0.0058942,                   0,             0.98808,             0.98677,             0.99001,             0.50722,            0.021825,           0.0043589,                   0,             0.00868,             0.00868,             0.00868
                  42,            0.028765,           0.0056267,                   0,             0.98224,              0.9811,             0.98723,             0.50661,            0.021307,           0.0043443,                   0,            0.008647,            0.008647,            0.008647
                  43,            0.031147,           0.0059623,                   0,              0.9882,             0.98677,             0.98972,             0.52644,            0.021125,            0.004295,                   0,            0.008614,            0.008614,            0.008614
                  44,            0.030681,           0.0055731,                   0,              0.9849,             0.98655,             0.99285,             0.50784,            0.021796,           0.0043632,                   0,            0.008581,            0.008581,            0.008581
                  45,            0.028108,           0.0056387,                   0,             0.98999,             0.98677,              0.9921,             0.52784,            0.021493,           0.0043625,                   0,            0.008548,            0.008548,            0.008548
                  46,            0.030501,           0.0058084,                   0,             0.97892,              0.9811,              0.9904,             0.50663,            0.021986,           0.0044785,                   0,            0.008515,            0.008515,            0.008515
                  47,            0.029255,           0.0057573,                   0,             0.97905,              0.9811,             0.99041,             0.51816,            0.021723,           0.0044388,                   0,            0.008482,            0.008482,            0.008482
                  48,            0.030035,           0.0056948,                   0,             0.98675,             0.98677,             0.98871,             0.50398,            0.022679,           0.0043228,                   0,            0.008449,            0.008449,            0.008449
                  49,            0.029067,           0.0058328,                   0,             0.99054,             0.98984,             0.99365,              0.5179,            0.021689,           0.0044103,                   0,            0.008416,            0.008416,            0.008416
                  50,            0.028055,           0.0058271,                   0,             0.98969,             0.98866,             0.99134,             0.50087,            0.022291,           0.0043792,                   0,            0.008383,            0.008383,            0.008383
                  51,            0.029236,           0.0057864,                   0,             0.98682,             0.99079,             0.99444,             0.51753,            0.021507,            0.004341,                   0,             0.00835,             0.00835,             0.00835
                  52,            0.028795,           0.0056707,                   0,               0.945,             0.97443,             0.99062,             0.51623,            0.020991,           0.0045482,                   0,            0.008317,            0.008317,            0.008317
                  53,            0.031321,           0.0058858,                   0,             0.98863,             0.98632,             0.99067,             0.50984,            0.021555,           0.0043856,                   0,            0.008284,            0.008284,            0.008284
                  54,            0.029165,           0.0055072,                   0,             0.94832,             0.95463,             0.98847,             0.51957,            0.020771,           0.0046735,                   0,            0.008251,            0.008251,            0.008251
                  55,              0.0315,           0.0057196,                   0,             0.89979,             0.98677,               0.958,             0.50875,            0.021479,           0.0047617,                   0,            0.008218,            0.008218,            0.008218
                  56,             0.02827,           0.0057277,                   0,             0.91479,             0.97414,             0.97333,             0.52434,            0.020929,           0.0046143,                   0,            0.008185,            0.008185,            0.008185
                  57,            0.028457,           0.0056651,                   0,              0.9489,             0.98279,             0.98948,             0.51164,            0.021255,           0.0045794,                   0,            0.008152,            0.008152,            0.008152
                  58,            0.027944,           0.0056257,                   0,             0.96597,              0.9811,             0.99012,             0.48498,            0.022435,           0.0045757,                   0,            0.008119,            0.008119,            0.008119
                  59,            0.026761,            0.005601,                   0,             0.98937,             0.98299,             0.99258,             0.51637,            0.020775,            0.004401,                   0,            0.008086,            0.008086,            0.008086
                  60,            0.027991,           0.0057092,                   0,             0.97399,             0.96408,             0.98667,             0.50996,            0.021429,            0.004407,                   0,            0.008053,            0.008053,            0.008053
                  61,            0.028404,           0.0057603,                   0,             0.98599,             0.98488,             0.99036,             0.49272,            0.021501,           0.0044422,                   0,             0.00802,             0.00802,             0.00802
                  62,             0.02786,           0.0055028,                   0,              0.9883,             0.98677,             0.98853,             0.52899,            0.021563,           0.0042909,                   0,            0.007987,            0.007987,            0.007987
                  63,            0.026739,           0.0054108,                   0,             0.98092,              0.9811,             0.98478,             0.52855,            0.021387,           0.0042878,                   0,            0.007954,            0.007954,            0.007954
                  64,             0.03052,           0.0055711,                   0,             0.98292,             0.97909,             0.98961,             0.50447,            0.021238,           0.0044364,                   0,            0.007921,            0.007921,            0.007921
                  65,            0.026315,             0.00557,                   0,             0.98493,             0.98831,             0.98954,              0.5225,            0.021582,           0.0043134,                   0,            0.007888,            0.007888,            0.007888
                  66,            0.027235,           0.0056796,                   0,             0.98087,             0.97543,             0.98501,              0.5202,            0.020936,           0.0043446,                   0,            0.007855,            0.007855,            0.007855
                  67,            0.026528,            0.005679,                   0,             0.98112,             0.98228,                0.99,             0.50475,            0.022035,           0.0043947,                   0,            0.007822,            0.007822,            0.007822
                  68,            0.027793,           0.0055594,                   0,             0.99173,             0.99244,             0.99355,             0.53048,            0.020791,           0.0043699,                   0,            0.007789,            0.007789,            0.007789
                  69,            0.028256,           0.0055519,                   0,             0.98483,              0.9815,             0.99098,             0.52123,            0.021288,           0.0042995,                   0,            0.007756,            0.007756,            0.007756
                  70,            0.028625,           0.0055753,                   0,             0.99016,             0.99055,             0.99209,             0.50544,            0.021084,           0.0042894,                   0,            0.007723,            0.007723,            0.007723
                  71,            0.026494,           0.0053854,                   0,             0.99048,             0.99055,             0.99452,             0.54113,            0.020214,           0.0042452,                   0,             0.00769,             0.00769,             0.00769
                  72,            0.028674,           0.0056202,                   0,             0.98655,             0.98866,             0.99335,             0.52541,            0.020738,           0.0042877,                   0,            0.007657,            0.007657,            0.007657
                  73,            0.026086,           0.0054423,                   0,             0.98022,             0.98488,             0.99099,             0.52552,            0.020367,           0.0043223,                   0,            0.007624,            0.007624,            0.007624
                  74,            0.026475,           0.0055179,                   0,             0.98802,             0.98866,             0.99263,             0.52809,            0.020389,           0.0044023,                   0,            0.007591,            0.007591,            0.007591
                  75,            0.027275,           0.0054913,                   0,             0.98839,             0.98677,             0.98925,             0.52668,            0.020815,           0.0043054,                   0,            0.007558,            0.007558,            0.007558
                  76,             0.02792,           0.0055131,                   0,             0.98674,             0.98457,             0.99024,              0.5258,             0.02113,           0.0043908,                   0,            0.007525,            0.007525,            0.007525
                  77,             0.02571,           0.0055852,                   0,             0.98445,             0.98299,              0.9927,             0.50413,            0.023234,           0.0044235,                   0,            0.007492,            0.007492,            0.007492
                  78,            0.027864,           0.0055776,                   0,             0.98822,             0.98488,             0.99292,             0.51024,            0.020649,           0.0043944,                   0,            0.007459,            0.007459,            0.007459
                  79,            0.027094,           0.0056071,                   0,             0.98632,             0.98299,             0.99166,             0.50076,            0.021392,           0.0043496,                   0,            0.007426,            0.007426,            0.007426
                  80,            0.028333,           0.0054848,                   0,             0.98674,             0.98488,             0.99262,             0.52891,             0.02005,           0.0042264,                   0,            0.007393,            0.007393,            0.007393
                  81,             0.02769,            0.005556,                   0,             0.99176,             0.99055,             0.99463,             0.52303,            0.020115,           0.0042268,                   0,             0.00736,             0.00736,             0.00736
                  82,            0.028538,           0.0053965,                   0,             0.98299,             0.99055,             0.99274,              0.5222,            0.020848,           0.0043853,                   0,            0.007327,            0.007327,            0.007327
                  83,            0.025783,           0.0054511,                   0,             0.98463,             0.98488,             0.98797,             0.51473,            0.020663,           0.0042981,                   0,            0.007294,            0.007294,            0.007294
                  84,            0.025329,           0.0053737,                   0,             0.98677,             0.98675,             0.99214,             0.50978,            0.020325,           0.0043094,                   0,            0.007261,            0.007261,            0.007261
                  85,            0.026169,           0.0054801,                   0,             0.97904,             0.98299,             0.99158,             0.52292,            0.021812,           0.0043341,                   0,            0.007228,            0.007228,            0.007228
                  86,            0.023397,           0.0055112,                   0,             0.98789,             0.99055,             0.99458,             0.52914,            0.021201,           0.0042294,                   0,            0.007195,            0.007195,            0.007195
                  87,            0.025574,           0.0054758,                   0,             0.98495,              0.9896,             0.99372,             0.51494,            0.020592,              0.0043,                   0,            0.007162,            0.007162,            0.007162
                  88,            0.026776,           0.0053315,                   0,             0.98866,             0.98677,             0.99124,             0.53088,            0.020022,           0.0042595,                   0,            0.007129,            0.007129,            0.007129
                  89,            0.025488,           0.0056428,                   0,             0.98033,             0.98299,             0.99317,             0.53002,            0.020221,           0.0043099,                   0,            0.007096,            0.007096,            0.007096
                  90,            0.025223,           0.0054057,                   0,              0.9867,             0.98139,             0.99375,             0.53038,            0.021025,           0.0043828,                   0,            0.007063,            0.007063,            0.007063
                  91,            0.025932,           0.0053473,                   0,             0.98624,             0.98488,             0.99372,             0.52821,            0.020485,           0.0043196,                   0,             0.00703,             0.00703,             0.00703
                  92,             0.02611,           0.0054512,                   0,             0.98457,             0.98488,             0.98806,             0.51925,             0.02034,           0.0042351,                   0,            0.006997,            0.006997,            0.006997
                  93,            0.026065,           0.0055359,                   0,             0.98112,             0.98488,             0.98788,             0.54388,            0.019884,           0.0042405,                   0,            0.006964,            0.006964,            0.006964
                  94,            0.025376,           0.0052275,                   0,             0.98274,             0.98299,             0.98755,             0.52271,             0.02038,           0.0042345,                   0,            0.006931,            0.006931,            0.006931
                  95,            0.027018,           0.0055974,                   0,             0.98767,             0.98677,             0.99094,             0.52358,            0.020147,           0.0042543,                   0,            0.006898,            0.006898,            0.006898
                  96,            0.027779,           0.0054499,                   0,             0.98633,             0.98866,             0.99179,             0.52863,            0.020519,           0.0042871,                   0,            0.006865,            0.006865,            0.006865
                  97,            0.025902,           0.0052776,                   0,             0.98076,             0.98299,             0.98813,             0.53853,            0.020546,           0.0043035,                   0,            0.006832,            0.006832,            0.006832
                  98,            0.027118,           0.0054334,                   0,             0.98599,             0.98488,             0.98842,             0.53455,            0.020336,           0.0042399,                   0,            0.006799,            0.006799,            0.006799
                  99,            0.027664,           0.0054732,                   0,             0.98446,             0.98488,              0.9883,             0.53412,            0.019887,            0.004255,                   0,            0.006766,            0.006766,            0.006766
                 100,            0.026726,           0.0055295,                   0,             0.98664,             0.98677,             0.99215,             0.52777,            0.020347,           0.0042836,                   0,            0.006733,            0.006733,            0.006733
                 101,            0.025327,            0.005354,                   0,             0.98593,             0.98866,             0.99324,             0.52389,            0.020272,           0.0042899,                   0,              0.0067,              0.0067,              0.0067
                 102,            0.026129,           0.0054413,                   0,             0.98905,             0.99055,             0.99442,             0.52369,            0.020239,           0.0042964,                   0,            0.006667,            0.006667,            0.006667
                 103,            0.026016,           0.0054351,                   0,             0.98825,             0.98866,             0.99249,             0.51905,            0.020905,           0.0043495,                   0,            0.006634,            0.006634,            0.006634
                 104,            0.026447,           0.0054374,                   0,             0.98857,             0.98866,             0.99352,             0.52041,            0.020127,           0.0042657,                   0,            0.006601,            0.006601,            0.006601
                 105,            0.024971,           0.0052561,                   0,             0.98315,             0.98488,             0.98934,             0.51199,            0.020419,           0.0042899,                   0,            0.006568,            0.006568,            0.006568
                 106,            0.024374,           0.0053352,                   0,             0.98214,             0.98488,             0.98883,             0.51403,            0.020695,           0.0042942,                   0,            0.006535,            0.006535,            0.006535
                 107,            0.025335,            0.005065,                   0,             0.98617,             0.98677,              0.9917,             0.52952,            0.020667,           0.0042496,                   0,            0.006502,            0.006502,            0.006502
                 108,            0.024992,           0.0052498,                   0,             0.98884,             0.99055,             0.99438,             0.51673,            0.020023,           0.0042865,                   0,            0.006469,            0.006469,            0.006469
                 109,            0.024572,           0.0053668,                   0,             0.98082,             0.98488,             0.98979,             0.50051,            0.020889,           0.0043386,                   0,            0.006436,            0.006436,            0.006436
                 110,            0.024726,           0.0053935,                   0,             0.98489,             0.98573,             0.98759,             0.51672,            0.020487,           0.0042972,                   0,            0.006403,            0.006403,            0.006403
                 111,            0.027164,           0.0052722,                   0,             0.98302,             0.98481,             0.99243,             0.52793,            0.020106,           0.0042949,                   0,             0.00637,             0.00637,             0.00637
                 112,            0.024754,           0.0053844,                   0,             0.98864,             0.98866,              0.9932,             0.52736,            0.020528,           0.0042615,                   0,            0.006337,            0.006337,            0.006337
                 113,            0.024858,           0.0051075,                   0,             0.99055,             0.99038,             0.99392,             0.49641,            0.020199,           0.0042962,                   0,            0.006304,            0.006304,            0.006304
                 114,            0.023998,           0.0054423,                   0,             0.99201,             0.99244,             0.99462,             0.51989,            0.020817,           0.0043186,                   0,            0.006271,            0.006271,            0.006271
                 115,            0.025182,           0.0053431,                   0,             0.98769,             0.98866,             0.99414,             0.52982,            0.019977,           0.0042349,                   0,            0.006238,            0.006238,            0.006238
                 116,            0.024915,           0.0055597,                   0,             0.98472,             0.98866,             0.98738,              0.5141,            0.020188,           0.0042549,                   0,            0.006205,            0.006205,            0.006205
                 117,            0.024809,           0.0053373,                   0,             0.98799,             0.98866,             0.99187,             0.51848,            0.020464,           0.0042726,                   0,            0.006172,            0.006172,            0.006172
                 118,            0.026778,           0.0053687,                   0,             0.98762,             0.99244,             0.99435,             0.53157,            0.020417,           0.0042448,                   0,            0.006139,            0.006139,            0.006139
                 119,            0.025446,           0.0053178,                   0,             0.97644,             0.98299,             0.98458,             0.50662,            0.020617,           0.0042694,                   0,            0.006106,            0.006106,            0.006106
                 120,            0.022918,           0.0051352,                   0,              0.9864,             0.98677,             0.98661,               0.509,            0.020344,           0.0042246,                   0,            0.006073,            0.006073,            0.006073
                 121,            0.026184,           0.0052357,                   0,             0.98219,             0.98677,             0.99288,             0.51771,            0.019973,           0.0043024,                   0,             0.00604,             0.00604,             0.00604
                 122,            0.026076,           0.0053393,                   0,             0.97713,             0.98488,             0.98788,             0.51093,            0.020636,           0.0043115,                   0,            0.006007,            0.006007,            0.006007
                 123,            0.026096,           0.0054792,                   0,             0.98487,             0.98458,             0.98631,             0.50212,            0.020931,            0.004279,                   0,            0.005974,            0.005974,            0.005974
                 124,            0.023652,           0.0053676,                   0,             0.98251,             0.98299,             0.98586,             0.51123,            0.020415,           0.0042375,                   0,            0.005941,            0.005941,            0.005941
                 125,            0.023858,           0.0050429,                   0,             0.98679,              0.9885,             0.99255,             0.52313,             0.02005,           0.0042489,                   0,            0.005908,            0.005908,            0.005908
                 126,            0.024719,           0.0053773,                   0,              0.9903,             0.99055,             0.99458,             0.51816,            0.020522,           0.0042839,                   0,            0.005875,            0.005875,            0.005875
                 127,            0.026091,           0.0053621,                   0,             0.97739,             0.98078,             0.98775,             0.51457,            0.020535,           0.0042696,                   0,            0.005842,            0.005842,            0.005842
                 128,            0.025544,           0.0052857,                   0,             0.97874,             0.97921,             0.98456,             0.51233,            0.020979,           0.0043519,                   0,            0.005809,            0.005809,            0.005809
                 129,            0.025633,           0.0052549,                   0,             0.97662,             0.97732,             0.98293,             0.51509,            0.020675,           0.0042579,                   0,            0.005776,            0.005776,            0.005776
                 130,            0.024248,           0.0052209,                   0,             0.98061,              0.9811,             0.98518,             0.52649,            0.020171,           0.0042605,                   0,            0.005743,            0.005743,            0.005743
                 131,            0.025408,           0.0052496,                   0,             0.98233,             0.98299,             0.98516,              0.5152,            0.020809,           0.0042773,                   0,             0.00571,             0.00571,             0.00571
                 132,            0.025465,           0.0052449,                   0,             0.97707,             0.97732,             0.97907,              0.5149,             0.02044,           0.0042171,                   0,            0.005677,            0.005677,            0.005677
                 133,            0.025796,           0.0053918,                   0,             0.97677,             0.97732,             0.97569,             0.51004,            0.020905,           0.0042381,                   0,            0.005644,            0.005644,            0.005644
                 134,            0.023996,           0.0054724,                   0,             0.98391,             0.98299,             0.98581,              0.5215,            0.020573,           0.0042545,                   0,            0.005611,            0.005611,            0.005611
                 135,            0.024525,           0.0054356,                   0,              0.9846,             0.98488,             0.98773,             0.53108,            0.020047,           0.0042333,                   0,            0.005578,            0.005578,            0.005578
                 136,            0.024875,           0.0054617,                   0,             0.98866,             0.98859,             0.98796,             0.53352,            0.019974,           0.0042053,                   0,            0.005545,            0.005545,            0.005545
                 137,            0.022413,           0.0051052,                   0,             0.97845,             0.97921,             0.98259,             0.52433,            0.019969,            0.004201,                   0,            0.005512,            0.005512,            0.005512
                 138,            0.023746,            0.005334,                   0,             0.98471,             0.98677,             0.98983,             0.52695,            0.020278,           0.0042504,                   0,            0.005479,            0.005479,            0.005479
                 139,             0.02512,            0.005241,                   0,             0.98247,             0.98299,             0.98317,             0.52453,            0.020551,           0.0042451,                   0,            0.005446,            0.005446,            0.005446
                 140,            0.023439,           0.0054231,                   0,             0.98416,             0.98488,              0.9877,             0.53197,            0.020092,           0.0042305,                   0,            0.005413,            0.005413,            0.005413
                 141,             0.02521,            0.005223,                   0,             0.98109,             0.98083,             0.98637,             0.53493,            0.019787,           0.0042124,                   0,             0.00538,             0.00538,             0.00538
                 142,             0.02324,           0.0051958,                   0,             0.97337,             0.97353,             0.97807,             0.52855,            0.020166,           0.0042271,                   0,            0.005347,            0.005347,            0.005347
                 143,            0.022999,           0.0051894,                   0,             0.97708,             0.97732,             0.97924,             0.52084,            0.020308,           0.0042714,                   0,            0.005314,            0.005314,            0.005314
                 144,            0.023133,           0.0051872,                   0,             0.98194,             0.97921,             0.98607,             0.53511,            0.020321,           0.0042772,                   0,            0.005281,            0.005281,            0.005281
                 145,            0.023491,           0.0051556,                   0,             0.98163,             0.97921,             0.98597,             0.53396,             0.02016,           0.0042989,                   0,            0.005248,            0.005248,            0.005248
                 146,            0.023737,           0.0051449,                   0,             0.98085,             0.97921,             0.98683,             0.53249,            0.020426,           0.0043086,                   0,            0.005215,            0.005215,            0.005215
                 147,             0.02326,           0.0050721,                   0,             0.97183,             0.97807,             0.98423,              0.5284,            0.020215,            0.004293,                   0,            0.005182,            0.005182,            0.005182
                 148,            0.022915,           0.0052431,                   0,             0.98298,             0.98251,             0.98769,             0.54055,            0.020144,           0.0042348,                   0,            0.005149,            0.005149,            0.005149
                 149,            0.022904,           0.0051077,                   0,             0.98484,             0.98677,             0.98676,             0.54289,            0.019681,           0.0041727,                   0,            0.005116,            0.005116,            0.005116
                 150,            0.024165,           0.0051962,                   0,             0.99049,             0.98454,             0.99347,             0.53501,            0.020262,           0.0043519,                   0,            0.005083,            0.005083,            0.005083
                 151,            0.023277,           0.0051281,                   0,             0.98667,             0.99055,             0.99444,             0.52892,            0.020309,           0.0043461,                   0,             0.00505,             0.00505,             0.00505
                 152,            0.023422,           0.0052338,                   0,             0.98443,             0.98299,             0.99294,             0.52028,            0.020259,           0.0043449,                   0,            0.005017,            0.005017,            0.005017
                 153,            0.023047,           0.0052302,                   0,             0.98489,             0.98593,             0.98929,             0.51249,            0.020869,           0.0044032,                   0,            0.004984,            0.004984,            0.004984
                 154,            0.023335,           0.0052606,                   0,             0.98397,             0.98677,             0.98911,             0.53266,            0.020412,           0.0042736,                   0,            0.004951,            0.004951,            0.004951
                 155,            0.021551,           0.0051528,                   0,             0.98444,             0.98299,             0.98651,             0.53415,            0.020537,           0.0043068,                   0,            0.004918,            0.004918,            0.004918
                 156,            0.024025,           0.0050901,                   0,             0.98115,             0.98387,             0.99306,             0.53511,            0.020359,           0.0042877,                   0,            0.004885,            0.004885,            0.004885
                 157,            0.023317,           0.0050952,                   0,             0.98108,             0.98005,               0.987,             0.51455,            0.020973,           0.0043672,                   0,            0.004852,            0.004852,            0.004852
                 158,            0.022147,           0.0051691,                   0,             0.98042,              0.9811,             0.98658,             0.50933,            0.020971,           0.0044054,                   0,            0.004819,            0.004819,            0.004819
                 159,            0.024443,           0.0051311,                   0,             0.98584,             0.98299,              0.9864,             0.52735,            0.020268,            0.004248,                   0,            0.004786,            0.004786,            0.004786
                 160,            0.024072,           0.0051322,                   0,             0.98861,             0.98483,             0.99064,             0.53532,            0.020445,           0.0042363,                   0,            0.004753,            0.004753,            0.004753
                 161,            0.023014,            0.005413,                   0,             0.98638,             0.98866,             0.99366,             0.52961,            0.020495,           0.0042742,                   0,             0.00472,             0.00472,             0.00472
                 162,            0.022721,           0.0050414,                   0,             0.98243,              0.9811,             0.98433,             0.52335,            0.020828,           0.0043222,                   0,            0.004687,            0.004687,            0.004687
                 163,            0.021801,           0.0049699,                   0,             0.98217,              0.9811,             0.98385,             0.53114,            0.020172,           0.0042371,                   0,            0.004654,            0.004654,            0.004654
                 164,            0.023286,           0.0050908,                   0,             0.98423,              0.9811,             0.98449,             0.52968,             0.02069,           0.0042606,                   0,            0.004621,            0.004621,            0.004621
                 165,            0.022579,           0.0051414,                   0,             0.98583,              0.9811,             0.98801,             0.51729,            0.020714,           0.0043258,                   0,            0.004588,            0.004588,            0.004588
                 166,            0.021936,           0.0050023,                   0,             0.97906,             0.97921,             0.98351,              0.5185,            0.021177,           0.0043039,                   0,            0.004555,            0.004555,            0.004555
                 167,            0.021818,           0.0049887,                   0,             0.98643,             0.98488,             0.99206,             0.52902,            0.020443,           0.0042672,                   0,            0.004522,            0.004522,            0.004522
                 168,             0.02328,           0.0051756,                   0,             0.98303,              0.9856,             0.99198,             0.52796,            0.020628,           0.0042981,                   0,            0.004489,            0.004489,            0.004489
                 169,            0.021781,           0.0052123,                   0,             0.98665,             0.98488,             0.99244,             0.52405,             0.02045,           0.0043017,                   0,            0.004456,            0.004456,            0.004456
                 170,            0.024443,           0.0050787,                   0,             0.98829,             0.98488,             0.99208,             0.53136,            0.020141,           0.0043008,                   0,            0.004423,            0.004423,            0.004423
                 171,            0.022624,           0.0051146,                   0,             0.98999,             0.98677,             0.99176,             0.51881,            0.020775,           0.0043829,                   0,             0.00439,             0.00439,             0.00439
