               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  29,            0.049332,           0.0066492,                   0,             0.92559,             0.94896,             0.96068,             0.37396,            0.027179,           0.0052721,                   0,            0.009076,            0.009076,            0.009076
                  30,            0.042396,           0.0064868,                   0,             0.97735,             0.97877,             0.97898,             0.43057,            0.026273,           0.0049828,                   0,            0.009043,            0.009043,            0.009043
                  31,            0.044772,           0.0067149,                   0,              0.9769,             0.97921,             0.98268,             0.43448,            0.023619,           0.0047812,                   0,             0.00901,             0.00901,             0.00901
                  32,            0.037581,           0.0063736,                   0,              0.9339,             0.93471,             0.94368,              0.3309,            0.027906,            0.004937,                   0,            0.008977,            0.008977,            0.008977
                  33,            0.042101,           0.0064932,                   0,             0.96801,             0.97543,             0.97804,             0.41333,            0.027732,           0.0046872,                   0,            0.008944,            0.008944,            0.008944
                  34,            0.044208,           0.0063962,                   0,             0.95428,               0.947,              0.9607,             0.36218,            0.028374,           0.0049771,                   0,            0.008911,            0.008911,            0.008911
                  35,            0.042492,           0.0064246,                   0,             0.98196,             0.97732,             0.98539,             0.46959,            0.024251,           0.0046721,                   0,            0.008878,            0.008878,            0.008878
                  36,            0.043518,           0.0064741,                   0,              0.9811,             0.98136,             0.98627,              0.5029,            0.022356,           0.0046624,                   0,            0.008845,            0.008845,            0.008845
                  37,            0.045048,           0.0062986,                   0,             0.97924,             0.98092,             0.98241,             0.49985,            0.023589,           0.0045845,                   0,            0.008812,            0.008812,            0.008812
                  38,            0.040582,           0.0059502,                   0,             0.98658,             0.98866,             0.99233,             0.50533,            0.022196,           0.0044818,                   0,            0.008779,            0.008779,            0.008779
                  39,            0.045295,             0.00616,                   0,             0.97833,             0.97732,             0.97282,             0.44278,            0.026321,           0.0077369,                   0,            0.008746,            0.008746,            0.008746
                  40,            0.044674,           0.0061728,                   0,             0.94713,             0.94816,             0.95917,             0.38158,             0.02503,           0.0047768,                   0,            0.008713,            0.008713,            0.008713
                  41,            0.036821,           0.0062663,                   0,             0.97164,             0.97154,             0.98235,             0.43221,            0.026267,           0.0045576,                   0,             0.00868,             0.00868,             0.00868
                  42,            0.040526,           0.0061734,                   0,             0.98301,             0.98421,             0.99005,             0.45636,            0.023904,           0.0048274,                   0,            0.008647,            0.008647,            0.008647
                  43,            0.041524,           0.0063657,                   0,             0.98113,             0.98282,             0.98023,             0.41692,             0.02779,           0.0051103,                   0,            0.008614,            0.008614,            0.008614
                  44,            0.042686,           0.0061685,                   0,             0.98868,              0.9905,             0.99395,             0.49986,            0.021934,           0.0044667,                   0,            0.008581,            0.008581,            0.008581
                  45,            0.038629,           0.0063642,                   0,             0.98106,             0.98299,             0.99149,             0.47988,            0.023031,           0.0045645,                   0,            0.008548,            0.008548,            0.008548
                  46,            0.035945,            0.006083,                   0,             0.72377,             0.72401,             0.67701,             0.15079,            0.038215,           0.0060768,                   0,            0.008515,            0.008515,            0.008515
                  47,            0.038494,           0.0061504,                   0,             0.98961,             0.98488,             0.98682,             0.49464,            0.022582,           0.0057654,                   0,            0.008482,            0.008482,            0.008482
                  48,            0.038816,           0.0061488,                   0,             0.97536,             0.97164,             0.98189,             0.41106,            0.026113,           0.0046918,                   0,            0.008449,            0.008449,            0.008449
                  49,            0.039923,           0.0061547,                   0,             0.98112,             0.98218,             0.98692,             0.46522,            0.023738,           0.0046625,                   0,            0.008416,            0.008416,            0.008416
                  50,            0.043962,           0.0062143,                   0,             0.97923,             0.98036,             0.98526,             0.49499,             0.02252,           0.0045972,                   0,            0.008383,            0.008383,            0.008383
                  51,            0.040683,           0.0060899,                   0,             0.97547,             0.97727,             0.98038,             0.44893,            0.022967,           0.0046514,                   0,             0.00835,             0.00835,             0.00835
                  52,            0.042432,           0.0061675,                   0,             0.96602,             0.96745,             0.96786,             0.38917,            0.024787,           0.0048617,                   0,            0.008317,            0.008317,            0.008317
                  53,            0.042269,           0.0060688,                   0,             0.99052,             0.98677,             0.99295,               0.506,            0.021806,           0.0046006,                   0,            0.008284,            0.008284,            0.008284
                  54,            0.039625,           0.0059952,                   0,             0.98624,              0.9811,             0.98739,             0.45305,            0.022647,           0.0046847,                   0,            0.008251,            0.008251,            0.008251
                  55,            0.043886,           0.0060856,                   0,             0.97543,             0.98488,             0.99179,             0.52461,            0.022184,           0.0045475,                   0,            0.008218,            0.008218,            0.008218
                  56,            0.039428,           0.0060605,                   0,             0.96837,             0.97164,             0.98816,               0.492,            0.022559,           0.0048079,                   0,            0.008185,            0.008185,            0.008185
                  57,            0.037502,           0.0059122,                   0,             0.99191,             0.98677,             0.99397,             0.52107,            0.021685,           0.0044498,                   0,            0.008152,            0.008152,            0.008152
                  58,            0.039675,           0.0060571,                   0,             0.98135,              0.9811,             0.98804,             0.46095,            0.022898,           0.0046907,                   0,            0.008119,            0.008119,            0.008119
                  59,            0.038546,           0.0059511,                   0,             0.96167,             0.96408,             0.97069,              0.3797,            0.024963,           0.0049075,                   0,            0.008086,            0.008086,            0.008086
                  60,            0.035772,           0.0060322,                   0,             0.97362,             0.97662,             0.98131,             0.42164,            0.024879,            0.004658,                   0,            0.008053,            0.008053,            0.008053
                  61,            0.039341,           0.0060935,                   0,             0.98288,             0.98488,             0.98964,             0.50626,            0.022307,           0.0043946,                   0,             0.00802,             0.00802,             0.00802
                  62,            0.037989,           0.0057439,                   0,             0.97879,             0.98299,             0.98405,             0.50083,            0.021813,           0.0044665,                   0,            0.007987,            0.007987,            0.007987
                  63,            0.034893,           0.0059061,                   0,             0.98297,             0.98488,              0.9894,             0.51336,            0.022412,           0.0044851,                   0,            0.007954,            0.007954,            0.007954
                  64,            0.039844,           0.0060347,                   0,             0.98284,             0.98488,              0.9841,             0.40533,            0.025514,           0.0046824,                   0,            0.007921,            0.007921,            0.007921
                  65,            0.035202,           0.0058096,                   0,             0.98868,             0.99046,             0.99327,             0.47623,            0.021367,           0.0044099,                   0,            0.007888,            0.007888,            0.007888
                  66,            0.034292,           0.0059029,                   0,             0.98676,             0.98651,             0.98439,              0.4928,            0.023356,           0.0046248,                   0,            0.007855,            0.007855,            0.007855
                  67,            0.040647,            0.006022,                   0,             0.98201,             0.97543,             0.97542,             0.41039,            0.025101,           0.0046632,                   0,            0.007822,            0.007822,            0.007822
                  68,            0.037705,           0.0059841,                   0,             0.98428,             0.98677,              0.9876,             0.45484,            0.022454,             0.00455,                   0,            0.007789,            0.007789,            0.007789
                  69,            0.038171,           0.0058485,                   0,             0.98812,             0.99055,             0.99372,             0.49247,            0.021082,           0.0057608,                   0,            0.007756,            0.007756,            0.007756
                  70,            0.036604,            0.005888,                   0,             0.98868,             0.99043,             0.99374,             0.51148,            0.020931,           0.0043727,                   0,            0.007723,            0.007723,            0.007723
                  71,            0.035858,           0.0058717,                   0,               0.983,             0.98367,             0.98859,             0.49004,             0.02188,           0.0044683,                   0,             0.00769,             0.00769,             0.00769
                  72,            0.036748,           0.0057564,                   0,             0.96956,             0.96353,             0.97536,             0.38716,            0.025344,           0.0047336,                   0,            0.007657,            0.007657,            0.007657
                  73,            0.036084,           0.0057956,                   0,             0.96408,             0.96394,             0.96397,             0.34882,            0.026657,           0.0051745,                   0,            0.007624,            0.007624,            0.007624
                  74,            0.032951,           0.0058917,                   0,             0.96403,             0.96253,             0.96715,             0.35896,             0.02555,           0.0048692,                   0,            0.007591,            0.007591,            0.007591
                  75,            0.037886,           0.0058844,                   0,             0.96791,             0.96931,             0.97018,             0.35408,            0.029857,            0.005131,                   0,            0.007558,            0.007558,            0.007558
                  76,            0.033703,           0.0058479,                   0,             0.98265,             0.98677,             0.98552,             0.45931,            0.021851,           0.0045358,                   0,            0.007525,            0.007525,            0.007525
                  77,            0.033562,           0.0058609,                   0,             0.98113,             0.98283,             0.98423,             0.43837,            0.022198,           0.0045936,                   0,            0.007492,            0.007492,            0.007492
                  78,            0.036497,           0.0058138,                   0,             0.98851,             0.99055,             0.99419,             0.51104,            0.021718,           0.0044275,                   0,            0.007459,            0.007459,            0.007459
                  79,            0.035961,           0.0058429,                   0,             0.98448,             0.98677,             0.98952,             0.51869,            0.021279,           0.0043481,                   0,            0.007426,            0.007426,            0.007426
                  80,            0.037628,           0.0059262,                   0,             0.99046,             0.98677,             0.99435,             0.52595,            0.021368,            0.004399,                   0,            0.007393,            0.007393,            0.007393
                  81,            0.036613,           0.0058467,                   0,             0.97158,              0.9694,             0.97922,             0.43624,            0.022987,           0.0045766,                   0,             0.00736,             0.00736,             0.00736
                  82,            0.035784,           0.0057428,                   0,             0.98112,             0.98259,             0.98532,             0.46487,            0.022131,           0.0044234,                   0,            0.007327,            0.007327,            0.007327
                  83,            0.038788,           0.0057861,                   0,             0.98679,             0.98834,             0.99379,             0.49468,            0.022422,           0.0045369,                   0,            0.007294,            0.007294,            0.007294
                  84,            0.034495,           0.0059154,                   0,             0.98852,             0.99055,              0.9944,              0.4943,            0.021799,           0.0046214,                   0,            0.007261,            0.007261,            0.007261
                  85,             0.03186,           0.0057728,                   0,             0.98481,             0.98677,             0.98864,             0.49672,            0.023009,           0.0044901,                   0,            0.007228,            0.007228,            0.007228
                  86,            0.028732,           0.0057547,                   0,             0.98679,             0.98853,             0.98941,             0.50848,             0.02058,           0.0043881,                   0,            0.007195,            0.007195,            0.007195
                  87,            0.038169,           0.0058268,                   0,             0.97924,             0.98065,             0.98391,             0.41722,            0.023683,           0.0050139,                   0,            0.007162,            0.007162,            0.007162
                  88,            0.036572,           0.0056414,                   0,             0.98867,             0.99002,              0.9935,             0.51188,            0.021572,           0.0044351,                   0,            0.007129,            0.007129,            0.007129
                  89,            0.032982,           0.0058126,                   0,             0.99053,             0.98846,             0.99358,              0.5211,            0.020782,           0.0043315,                   0,            0.007096,            0.007096,            0.007096
                  90,            0.034334,           0.0057582,                   0,             0.99429,             0.98838,             0.99477,             0.50668,            0.021191,           0.0044074,                   0,            0.007063,            0.007063,            0.007063
                  91,            0.037423,             0.00579,                   0,             0.98679,             0.98826,             0.99169,             0.47972,            0.021418,           0.0043894,                   0,             0.00703,             0.00703,             0.00703
                  92,            0.035009,            0.005914,                   0,             0.98116,             0.98435,             0.98882,             0.50527,            0.021165,           0.0044306,                   0,            0.006997,            0.006997,            0.006997
                  93,            0.032084,           0.0057771,                   0,             0.98478,             0.97882,             0.98571,             0.44756,            0.023806,           0.0046139,                   0,            0.006964,            0.006964,            0.006964
                  94,            0.033196,            0.005797,                   0,             0.98849,             0.98488,             0.99088,              0.5198,            0.021465,           0.0043886,                   0,            0.006931,            0.006931,            0.006931
                  95,             0.03689,           0.0056833,                   0,             0.98857,             0.98488,             0.99001,             0.51288,            0.021154,           0.0043175,                   0,            0.006898,            0.006898,            0.006898
                  96,            0.032429,           0.0057687,                   0,             0.98089,              0.9811,             0.98254,              0.4823,            0.021829,           0.0046118,                   0,            0.006865,            0.006865,            0.006865
                  97,             0.03192,           0.0058561,                   0,             0.98293,             0.98299,             0.98902,             0.51223,            0.020748,           0.0043238,                   0,            0.006832,            0.006832,            0.006832
                  98,            0.036969,           0.0056696,                   0,             0.98461,             0.98488,             0.98726,             0.45831,            0.022519,           0.0046976,                   0,            0.006799,            0.006799,            0.006799
                  99,            0.032831,           0.0056625,                   0,             0.98679,             0.98834,             0.99275,             0.51837,            0.020221,           0.0043277,                   0,            0.006766,            0.006766,            0.006766
                 100,             0.03579,           0.0058086,                   0,             0.98679,              0.9884,             0.99169,             0.53075,            0.020202,           0.0043548,                   0,            0.006733,            0.006733,            0.006733
                 101,            0.036612,           0.0058496,                   0,             0.98679,             0.98845,              0.9927,             0.48961,            0.021556,           0.0044153,                   0,              0.0067,              0.0067,              0.0067
                 102,            0.036594,            0.005701,                   0,              0.9849,             0.98655,             0.99069,              0.4728,            0.022253,            0.004537,                   0,            0.006667,            0.006667,            0.006667
                 103,            0.032768,           0.0056987,                   0,             0.92519,             0.93006,             0.92864,             0.30972,            0.029713,           0.0055342,                   0,            0.006634,            0.006634,            0.006634
                 104,            0.037768,           0.0058356,                   0,             0.98109,             0.98092,             0.97986,             0.48298,            0.022348,           0.0045495,                   0,            0.006601,            0.006601,            0.006601
                 105,            0.031748,           0.0057405,                   0,              0.9781,             0.97543,             0.96823,             0.42537,            0.024139,            0.011308,                   0,            0.006568,            0.006568,            0.006568
                 106,            0.030852,           0.0055273,                   0,              0.9849,             0.98651,             0.98625,             0.50286,            0.021508,           0.0043114,                   0,            0.006535,            0.006535,            0.006535
                 107,            0.032676,           0.0056345,                   0,             0.98113,             0.98298,             0.98787,             0.49868,             0.02074,           0.0044023,                   0,            0.006502,            0.006502,            0.006502
                 108,            0.034361,           0.0054161,                   0,             0.98113,             0.98291,             0.98101,             0.45639,            0.022741,           0.0047577,                   0,            0.006469,            0.006469,            0.006469
                 109,            0.031499,           0.0054481,                   0,             0.97924,             0.98099,              0.9858,             0.43492,            0.022788,           0.0045542,                   0,            0.006436,            0.006436,            0.006436
                 110,            0.031446,           0.0057559,                   0,             0.98679,             0.98828,             0.99248,             0.51049,            0.020995,           0.0044275,                   0,            0.006403,            0.006403,            0.006403
                 111,            0.033522,           0.0057476,                   0,             0.98678,             0.98803,             0.98558,             0.52197,            0.020628,           0.0046621,                   0,             0.00637,             0.00637,             0.00637
                 112,            0.030657,           0.0055216,                   0,             0.98679,             0.98818,             0.99121,             0.53691,            0.020961,           0.0042716,                   0,            0.006337,            0.006337,            0.006337
                 113,            0.034101,           0.0055887,                   0,             0.98112,             0.98219,             0.98649,              0.4919,            0.021949,           0.0045045,                   0,            0.006304,            0.006304,            0.006304
                 114,            0.031433,           0.0056116,                   0,             0.98866,             0.98924,             0.99361,              0.5383,            0.021003,           0.0042732,                   0,            0.006271,            0.006271,            0.006271
                 115,            0.029768,           0.0055946,                   0,             0.98487,             0.98463,             0.98709,             0.50849,            0.021237,           0.0043802,                   0,            0.006238,            0.006238,            0.006238
                 116,            0.038129,           0.0058907,                   0,              0.9849,             0.98631,             0.98807,             0.51499,            0.020404,           0.0043203,                   0,            0.006205,            0.006205,            0.006205
                 117,            0.034102,           0.0055841,                   0,             0.98291,             0.98299,             0.98732,             0.49211,            0.021562,           0.0043491,                   0,            0.006172,            0.006172,            0.006172
                 118,            0.033859,           0.0056731,                   0,             0.98302,             0.98474,             0.98466,             0.51724,            0.020552,           0.0043517,                   0,            0.006139,            0.006139,            0.006139
                 119,            0.031459,           0.0055406,                   0,             0.96415,             0.96594,             0.96276,             0.36138,            0.026786,           0.0050011,                   0,            0.006106,            0.006106,            0.006106
                 120,            0.034293,           0.0057224,                   0,             0.97924,               0.981,             0.98433,             0.47383,            0.022733,           0.0045613,                   0,            0.006073,            0.006073,            0.006073
                 121,            0.030743,           0.0057327,                   0,             0.97169,             0.97339,             0.98005,             0.41164,            0.025654,           0.0049284,                   0,             0.00604,             0.00604,             0.00604
                 122,             0.03466,           0.0055824,                   0,             0.98113,             0.98271,             0.98573,             0.48127,            0.021853,           0.0045815,                   0,            0.006007,            0.006007,            0.006007
                 123,            0.032094,           0.0056012,                   0,             0.97169,             0.97323,             0.97895,             0.42563,             0.02462,           0.0048387,                   0,            0.005974,            0.005974,            0.005974
                 124,            0.030945,            0.005619,                   0,             0.98587,             0.98299,             0.98867,             0.47296,            0.023148,           0.0045443,                   0,            0.005941,            0.005941,            0.005941
                 125,            0.030812,           0.0054946,                   0,             0.98885,             0.98677,             0.99132,             0.47405,            0.022989,           0.0047045,                   0,            0.005908,            0.005908,            0.005908
                 126,            0.030363,           0.0056287,                   0,             0.98674,             0.98488,             0.98737,             0.51276,            0.021503,           0.0042871,                   0,            0.005875,            0.005875,            0.005875
                 127,            0.034344,           0.0057766,                   0,              0.9849,             0.98671,             0.98805,             0.52555,            0.020588,           0.0043294,                   0,            0.005842,            0.005842,            0.005842
                 128,            0.033137,            0.005564,                   0,             0.98982,             0.98488,             0.99243,             0.49693,             0.02226,            0.004493,                   0,            0.005809,            0.005809,            0.005809
                 129,            0.030795,           0.0055147,                   0,             0.97896,             0.97921,             0.98349,             0.49311,            0.021578,           0.0044222,                   0,            0.005776,            0.005776,            0.005776
                 130,            0.036726,           0.0054615,                   0,              0.9849,             0.98629,             0.98442,             0.51462,            0.020791,           0.0043662,                   0,            0.005743,            0.005743,            0.005743
                 131,            0.030755,            0.005433,                   0,             0.98492,             0.98299,             0.99017,             0.51413,            0.020515,            0.004386,                   0,             0.00571,             0.00571,             0.00571
                 132,            0.034201,           0.0056794,                   0,             0.98673,             0.98488,             0.98819,             0.51829,            0.020383,            0.004307,                   0,            0.005677,            0.005677,            0.005677
                 133,            0.033618,           0.0057605,                   0,             0.98435,             0.98488,             0.99176,             0.48964,            0.021001,            0.004406,                   0,            0.005644,            0.005644,            0.005644
                 134,            0.033429,           0.0058355,                   0,             0.98866,             0.98863,             0.99405,             0.51775,            0.021054,           0.0043736,                   0,            0.005611,            0.005611,            0.005611
                 135,            0.032799,           0.0056863,                   0,             0.98866,             0.98857,             0.99277,             0.47459,             0.02252,           0.0046368,                   0,            0.005578,            0.005578,            0.005578
                 136,            0.033493,           0.0057198,                   0,              0.9871,             0.98488,             0.98937,             0.53167,            0.020288,           0.0042568,                   0,            0.005545,            0.005545,            0.005545
                 137,            0.030132,           0.0056303,                   0,              0.9808,             0.97921,              0.9853,             0.48374,            0.021607,           0.0044432,                   0,            0.005512,            0.005512,            0.005512
                 138,            0.028688,           0.0056489,                   0,             0.98602,             0.98299,             0.99024,             0.47885,             0.02197,           0.0045865,                   0,            0.005479,            0.005479,            0.005479
                 139,            0.028525,           0.0054946,                   0,             0.98239,             0.97921,             0.98645,             0.45643,            0.022732,           0.0045078,                   0,            0.005446,            0.005446,            0.005446
                 140,            0.031718,           0.0056681,                   0,             0.97913,             0.97543,             0.97478,             0.48963,            0.021696,           0.0044417,                   0,            0.005413,            0.005413,            0.005413
                 141,            0.030682,            0.005646,                   0,             0.98487,             0.98468,             0.98814,             0.53082,             0.02066,           0.0043066,                   0,             0.00538,             0.00538,             0.00538
                 142,            0.031241,           0.0055296,                   0,             0.98781,              0.9811,             0.98676,             0.51491,            0.020409,           0.0043931,                   0,            0.005347,            0.005347,            0.005347
                 143,            0.027454,           0.0055217,                   0,             0.98799,             0.98299,             0.98824,             0.51508,            0.021395,           0.0043527,                   0,            0.005314,            0.005314,            0.005314
                 144,            0.033254,            0.005695,                   0,              0.9867,             0.98148,             0.98809,             0.52868,            0.021376,           0.0043369,                   0,            0.005281,            0.005281,            0.005281
                 145,            0.034416,           0.0056112,                   0,             0.98101,             0.97675,             0.98278,             0.48123,            0.021609,           0.0044713,                   0,            0.005248,            0.005248,            0.005248
                 146,            0.029952,           0.0054432,                   0,             0.98668,             0.98045,             0.98817,             0.51682,            0.021254,           0.0043602,                   0,            0.005215,            0.005215,            0.005215
                 147,            0.034406,           0.0054722,                   0,             0.98301,             0.98453,             0.98683,              0.5249,            0.020832,           0.0043014,                   0,            0.005182,            0.005182,            0.005182
                 148,            0.035002,            0.005654,                   0,             0.98113,             0.98288,             0.98944,             0.49648,            0.021277,           0.0044444,                   0,            0.005149,            0.005149,            0.005149
                 149,            0.030048,           0.0056783,                   0,             0.97924,             0.98089,             0.98489,             0.45112,            0.022948,           0.0046456,                   0,            0.005116,            0.005116,            0.005116
                 150,            0.030224,           0.0054016,                   0,              0.9791,             0.97393,             0.98694,             0.48859,            0.022297,           0.0044644,                   0,            0.005083,            0.005083,            0.005083
                 151,            0.035389,            0.005615,                   0,             0.98857,              0.9809,             0.99085,             0.52931,            0.020672,           0.0043517,                   0,             0.00505,             0.00505,             0.00505
                 152,            0.031465,            0.005448,                   0,             0.98608,             0.98299,             0.99109,             0.50515,            0.021495,           0.0045245,                   0,            0.005017,            0.005017,            0.005017
                 153,            0.031316,           0.0055123,                   0,             0.98826,             0.98299,             0.98918,             0.50291,            0.020484,            0.004294,                   0,            0.004984,            0.004984,            0.004984
                 154,            0.031219,           0.0057685,                   0,              0.9849,             0.98608,             0.99096,              0.5159,            0.020324,            0.004316,                   0,            0.004951,            0.004951,            0.004951
                 155,            0.028721,           0.0056389,                   0,             0.98301,             0.98438,             0.98508,              0.5243,            0.020722,            0.004343,                   0,            0.004918,            0.004918,            0.004918
                 156,            0.031095,           0.0056996,                   0,              0.9849,             0.98645,             0.98757,             0.52866,            0.019993,           0.0042364,                   0,            0.004885,            0.004885,            0.004885
                 157,            0.032119,           0.0053834,                   0,             0.98863,             0.98651,              0.9886,             0.52498,            0.020647,           0.0042789,                   0,            0.004852,            0.004852,            0.004852
                 158,            0.031255,           0.0054958,                   0,             0.97735,             0.97879,             0.97955,             0.43821,            0.023085,           0.0046616,                   0,            0.004819,            0.004819,            0.004819
                 159,            0.027654,           0.0056015,                   0,             0.98295,             0.98081,              0.9841,             0.48518,            0.021094,           0.0044252,                   0,            0.004786,            0.004786,            0.004786
                 160,            0.032306,           0.0054935,                   0,             0.98106,              0.9791,             0.98413,             0.49142,            0.021215,            0.004393,                   0,            0.004753,            0.004753,            0.004753
                 161,            0.029088,           0.0056448,                   0,             0.98487,             0.98443,             0.98634,             0.51322,            0.021096,           0.0043431,                   0,             0.00472,             0.00472,             0.00472
                 162,            0.033515,           0.0055566,                   0,             0.98481,             0.98299,             0.99094,             0.51507,            0.021462,           0.0043284,                   0,            0.004687,            0.004687,            0.004687
                 163,            0.032668,           0.0056658,                   0,             0.98295,             0.98103,             0.98321,             0.49349,            0.021289,           0.0043486,                   0,            0.004654,            0.004654,            0.004654
                 164,             0.03121,           0.0054318,                   0,             0.98485,             0.98287,             0.98807,             0.52317,            0.020161,           0.0042546,                   0,            0.004621,            0.004621,            0.004621
                 165,            0.030774,           0.0056342,                   0,             0.98297,             0.98208,             0.98747,             0.53464,            0.020177,           0.0042746,                   0,            0.004588,            0.004588,            0.004588
                 166,            0.031731,           0.0055394,                   0,             0.98676,             0.98591,             0.98709,             0.52707,             0.02051,           0.0043079,                   0,            0.004555,            0.004555,            0.004555
                 167,            0.029833,           0.0053299,                   0,             0.98298,             0.98268,             0.98888,              0.4991,            0.021426,           0.0043907,                   0,            0.004522,            0.004522,            0.004522
                 168,            0.032384,           0.0056409,                   0,             0.98109,             0.98054,             0.98937,             0.52668,            0.021442,           0.0043147,                   0,            0.004489,            0.004489,            0.004489
                 169,            0.031182,           0.0055539,                   0,             0.98486,             0.98402,             0.98883,             0.51109,            0.020768,           0.0043201,                   0,            0.004456,            0.004456,            0.004456
                 170,            0.032033,           0.0057052,                   0,             0.98854,             0.98299,             0.98772,             0.52606,            0.021809,           0.0043386,                   0,            0.004423,            0.004423,            0.004423
                 171,            0.030923,           0.0055959,                   0,             0.98859,             0.98297,             0.98841,             0.53599,            0.021454,           0.0043134,                   0,             0.00439,             0.00439,             0.00439
